=== LSOF FOR ALL MODEM PROCESSES ===
==============================================
--- LSOF for time_daemon (PID 242) ---
==============================================
COMMAND     PID       USER   FD      TYPE             DEVICE  SIZE/OFF       NODE NAME
installd    202    install    8       ???                ???       ???        ??? /dev/__properties__
installd    202    install    9       ???                ???       ???        ??? socket:[6490]
installd    202    install  mem       ???              b3:17         0       1109 /system/lib/libstlport.so
installd    202    install  mem       ???              b3:17    200704       1109 /system/lib/libstlport.so
installd    202    install  mem       ???              b3:17    208896       1109 /system/lib/libstlport.so
installd    202    install  mem       ???              b3:17         0        948 /system/lib/libcnefeatureconfig.so
installd    202    install  mem       ???              b3:17         0        948 /system/lib/libcnefeatureconfig.so
installd    202    install  mem       ???              b3:17      4096        948 /system/lib/libcnefeatureconfig.so
installd    202    install  mem       ???              b3:17         0       1953 /system/vendor/lib/libcneconn.so
installd    202    install  mem       ???              b3:17     36864       1953 /system/vendor/lib/libcneconn.so
installd    202    install  mem       ???              b3:17     40960       1953 /system/vendor/lib/libcneconn.so
installd    202    install  mem       ???              00:0c         0       7175 /dev/__properties__
installd    202    install  mem       ???              b3:17         0       1068 /system/lib/libselinux.so
qcom-syst   204       root  exe       ???                ???       ???        ??? /system/bin/qcom-system-daemon
qcom-syst   204       root    0       ???                ???       ???        ??? /dev/null
qcom-syst   204       root    1       ???                ???       ???        ??? /dev/null
qcom-syst   204       root    2       ???                ???       ???        ??? /dev/null
qcom-syst   204       root    3       ???                ???       ???        ??? /dev/log/main
qcom-syst   204       root    4       ???                ???       ???        ??? /dev/log/radio
qcom-syst   204       root    5       ???                ???       ???        ??? /dev/log/events
qcom-syst   204       root    6       ???                ???       ???        ??? /dev/log/system
qcom-syst   204       root    7       ???                ???       ???        ??? pipe:[7627]
qcom-syst   204       root    8       ???                ???       ???        ??? /dev/__properties__
qcom-syst   204       root    9       ???                ???       ???        ??? pipe:[7627]
qcom-syst   204       root   10       ???                ???       ???        ??? /dev/diag
qrngd       207     system  exe       ???                ???       ???        ??? /system/bin/qrngd
qrngd       207     system    0       ???                ???       ???        ??? /dev/null
qrngd       207     system    1       ???                ???       ???        ??? /dev/null
qrngd       207     system    2       ???                ???       ???        ??? /dev/null
qrngd       207     system    3       ???                ???       ???        ??? /dev/hw_random
qrngd       207     system    4       ???                ???       ???        ??? /dev/random
qrngd       207     system    5       ???                ???       ???        ??? /dev/log/main
qrngd       207     system    6       ???                ???       ???        ??? /dev/log/radio
qrngd       207     system    7       ???                ???       ???        ??? /dev/log/events
qrngd       207     system    8       ???                ???       ???        ??? /dev/__properties__
qrngd       207     system    9       ???                ???       ???        ??? /dev/log/system
qrngd       207     system  mem       ???              b3:17         0       1109 /system/lib/libstlport.so
qrngd       207     system  mem       ???              b3:17    200704       1109 /system/lib/libstlport.so
qrngd       207     system  mem       ???              b3:17    208896       1109 /system/lib/libstlport.so
qrngd       207     system  mem       ???              b3:17         0        948 /system/lib/libcnefeatureconfig.so
qrngd       207     system  mem       ???              b3:17         0        948 /system/lib/libcnefeatureconfig.so
qrngd       207     system  mem       ???              b3:17      4096        948 /system/lib/libcnefeatureconfig.so
qrngd       207     system  mem       ???              b3:17         0       1953 /system/vendor/lib/libcneconn.so
